"Country or Territory";"Station Name";"WMO Station Number";"National Station Id Number";"Period";"Element-Statistic Qualifier Code";"Statistic Description";"Unit";"Jan";"Jan Footnotes";"Feb";"Feb Footnotes";"Mar";"Mar Footnotes";"Apr";"Apr Footnotes";"May";"May Footnotes";"Jun";"Jun Footnotes";"Jul";"Jul Footnotes";"Aug";"Aug Footnotes";"Sep";"Sep Footnotes";"Oct";"Oct Footnotes";"Nov";"Nov Footnotes";"Dec";"Dec Footnotes";"Annual";"Annual Footnotes";"Annual NCDC Computed Value";"Annual NCDC Computed Value Footnotes"
"UNITED STATES OF AMERICA";"SAN NICOLAS ISLAND, CA";"72291";"00047870";"1961-1989";"";"Mean of 3-Hourly Observations";"m/sec";"4.5";"";"4.8";"";"5.9";"";"6.1";"";"6.3";"";"6.3";"";"5.4";"";"5.0";"";"4.8";"";"4.1";"";"4.5";"";"5.0";"";"5.2";"";"5.2";""
"UNITED STATES OF AMERICA";"LOS ANGELES/INTL, CA";"72295";"00045114";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.3";"";"3.7";"";"4.0";"";"4.2";"";"4.1";"";"4.0";"";"3.9";"";"3.9";"";"3.7";"";"3.4";"";"3.3";"";"3.2";"";"3.7";"";"3.7";""
"UNITED STATES OF AMERICA";"LONG BEACH/WSCMO CA";"72297";"00045085";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.6";"";"2.9";"";"3.3";"";"3.5";"";"3.4";"";"3.3";"";"3.2";"";"3.1";"";"2.9";"";"2.7";"";"2.6";"";"2.4";"";"3.0";"";"3.0";""
"UNITED STATES OF AMERICA";"CAPE HATTERAS, NC";"72304";"00311458";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.5";"";"5.3";"";"5.3";"";"4.8";"";"4.7";"";"4.4";"";"4.2";"";"4.6";"";"5.0";"";"4.9";"";"5.1";"";"5.0";"";"4.9";""
"UNITED STATES OF AMERICA";"RALEIGH/RALEIGH-DURHAM, NC";"72306";"00317069";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.2";"";"4.4";"";"4.5";"";"4.3";"";"3.8";"";"3.4";"";"3.2";"";"3.1";"";"3.2";"";"3.4";"";"3.8";"";"4.0";"";"3.8";"";"3.8";""
"UNITED STATES OF AMERICA";"NORFOLK/INTL, VA";"72308";"00446139";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.5";"";"5.7";"";"5.4";"";"4.9";"";"4.6";"";"4.2";"";"4.1";"";"4.4";"";"4.7";"";"4.9";"";"5.2";"";"4.9";"";"4.9";""
"UNITED STATES OF AMERICA";"COLUMBIA/METRO ARPT SC";"72310";"00381939";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.4";"";"3.7";"";"3.9";"";"3.8";"";"3.3";"";"3.1";"";"2.9";"";"2.7";"";"2.9";"";"2.9";"";"3.1";"";"3.3";"";"3.3";"";"3.2";""
"UNITED STATES OF AMERICA";"ATHENS, GA";"72311";"00090435";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.9";"";"4.1";"";"4.1";"";"3.8";"";"3.3";"";"3.1";"";"2.9";"";"2.7";"";"2.9";"";"3.1";"";"3.4";"";"3.8";"";"3.4";"";"3.4";""
"UNITED STATES OF AMERICA";"GREENVILLE/G-SPARTANBURG, SC";"72312";"00383747";"1962-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.5";"";"3.8";"";"3.8";"";"3.7";"";"3.2";"";"3.0";"";"2.8";"";"2.7";"";"2.9";"";"3.1";"";"3.2";"";"3.4";"";"3.3";"";"3.3";""
"UNITED STATES OF AMERICA";"CHARLOTTE/DOUGLAS INT'L ARPT NC";"72314";"00311690";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.6";"";"3.9";"";"4.1";"";"4.0";"";"3.6";"";"3.3";"";"3.1";"";"2.9";"";"3.0";"";"3.1";"";"3.3";"";"3.4";"";"3.4";"";"3.4";""
"UNITED STATES OF AMERICA";"ASHEVILLE/REGIONAL, NC";"72315";"00310300";"1964-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.6";"";"4.5";"";"4.2";"";"3.4";"";"2.9";"";"2.8";"";"2.6";"";"2.7";"";"3.3";"";"3.9";"";"4.3";"";"3.7";"";"3.6";""
"UNITED STATES OF AMERICA";"GREENSBORO/G.-HIGH PT., NC";"72317";"00313630";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.8";"";"3.9";"";"4.1";"";"4.0";"";"3.4";"";"3.2";"";"3.0";"";"2.9";"";"3.0";"";"3.1";"";"3.4";"";"3.6";"";"3.5";"";"3.4";""
"UNITED STATES OF AMERICA";"HUNTSVILLE/MADISON COUNTY JET,AL";"72323";"00014064";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.3";"";"4.5";"";"4.6";"";"4.3";"";"3.6";"";"3.1";"";"2.9";"";"2.7";"";"3.2";"";"3.4";"";"3.9";"";"4.3";"";"3.7";"";"3.7";""
"UNITED STATES OF AMERICA";"CHATTANOOGA/LOVELL FIELD, TN";"72324";"00401656";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.2";"";"3.4";"";"3.6";"";"3.3";"";"2.8";"";"2.5";"";"2.4";"";"2.2";"";"2.3";"";"2.3";"";"2.7";"";"3.0";"";"2.8";"";"2.8";""
"UNITED STATES OF AMERICA";"KNOXVILLE/MUNICIPAL, TN";"72326";"00404950";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.6";"";"3.7";"";"3.9";"";"3.7";"";"3.1";"";"2.9";"";"2.8";"";"2.6";"";"2.6";"";"2.7";"";"3.1";"";"3.3";"";"3.2";"";"3.2";""
"UNITED STATES OF AMERICA";"NASHVILLE/METRO ARPT TN";"72327";"00406402";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.3";"";"4.4";"";"4.7";"";"4.4";"";"3.7";"";"3.4";"";"3.2";"";"3.0";"";"3.0";"";"3.4";"";"4.0";"";"4.4";"";"3.8";"";"3.8";""
"UNITED STATES OF AMERICA";"MEMPHIS/WSCMO AP TN";"72334";"00405954";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.5";"";"4.7";"";"5.0";"";"4.7";"";"4.2";"";"3.8";"";"3.6";"";"3.3";"";"3.5";"";"3.7";"";"4.2";"";"4.5";"";"4.1";"";"4.1";""
"UNITED STATES OF AMERICA";"FORT SMITH/MUNICIPAL, AR";"72344";"00032574";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.8";"";"4.1";"";"4.4";"";"4.2";"";"3.6";"";"3.1";"";"2.8";"";"2.9";"";"3.1";"";"3.2";"";"3.7";"";"3.9";"";"3.6";"";"3.6";""
"UNITED STATES OF AMERICA";"WICHITA FALLS, TX";"72351";"00419729";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.9";"";"6.5";"";"6.4";"";"6.0";"";"5.8";"";"5.4";"";"5.0";"";"5.1";"";"5.3";"";"5.6";"";"5.5";"";"5.6";"";"5.7";""
"UNITED STATES OF AMERICA";"OKLAHOMA CITY/WSFO AP OK";"72353";"00346661";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.6";"";"5.9";"";"6.5";"";"6.4";"";"5.7";"";"5.3";"";"4.9";"";"4.7";"";"4.9";"";"5.4";"";"5.6";"";"5.6";"";"5.5";"";"5.5";""
"UNITED STATES OF AMERICA";"TULSA/WSO AP OK";"72356";"00348992";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.7";"";"5.0";"";"5.6";"";"5.6";"";"5.1";"";"4.7";"";"4.4";"";"4.3";"";"4.3";"";"4.6";"";"4.8";"";"4.7";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"CLAYTON/MUNICIPAL, NM";"72360";"00291887";"1961-1985";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.3";"";"5.6";"";"6.3";"";"5.8";"";"5.5";"";"5.0";"";"4.4";"";"5.1";"";"4.9";"";"5.4";"";"5.0";"";"5.3";"";"5.3";""
"UNITED STATES OF AMERICA";"AMARILLO/INTL, TX";"72363";"00410211";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.2";"";"6.5";"";"7.3";"";"7.3";"";"6.9";"";"6.7";"";"6.1";"";"5.7";"";"6.0";"";"6.2";"";"6.1";"";"6.1";"";"6.4";"";"6.4";""
"UNITED STATES OF AMERICA";"ALBUQUERQUE/INT'L ARPT NM";"72365";"00290234";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.9";"";"4.2";"";"4.8";"";"5.2";"";"5.1";"";"4.8";"";"4.3";"";"4.0";"";"4.1";"";"3.9";"";"3.8";"";"3.8";"";"4.3";"";"4.3";""
"UNITED STATES OF AMERICA";"WINSLOW/MUNICIPAL ARPT AZ";"72374";"00029439";"1961-1979";"";"Mean of 3-Hourly Observations";"m/sec";"3.2";"";"3.9";"";"4.8";"";"5.4";"";"5.1";"";"4.9";"";"4.3";"";"4.0";"";"3.9";"";"3.6";"";"3.4";"";"3.1";"";"4.1";"";"4.1";""
"UNITED STATES OF AMERICA";"BAKERSFIELD/MEADOWS FIELD CA";"72384";"00040442";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.7";"";"3.0";"";"3.2";"";"3.6";"";"3.8";"";"3.8";"";"3.4";"";"3.3";"";"3.1";"";"2.8";"";"2.6";"";"2.6";"";"3.2";"";"3.2";""
"UNITED STATES OF AMERICA";"LAS VEGAS/MCCARRAN, NV";"72386";"00264436";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.9";"";"4.3";"";"5.0";"";"5.5";"";"5.4";"";"5.3";"";"5.0";"";"4.6";"";"4.4";"";"4.0";"";"4.0";"";"3.8";"";"4.6";"";"4.6";""
"UNITED STATES OF AMERICA";"FRESNO/AIR TERMINAL CA";"72389";"00043257";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.5";"";"2.7";"";"3.2";"";"3.6";"";"3.9";"";"4.0";"";"3.6";"";"3.3";"";"2.9";"";"2.5";"";"2.3";"";"2.3";"";"3.1";"";"3.1";""
"UNITED STATES OF AMERICA";"SANTA BARBARA, CA";"72392";"00047905";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.4";"";"3.0";"";"3.4";"";"3.5";"";"3.6";"";"3.3";"";"3.3";"";"3.2";"";"2.9";"";"2.7";"";"2.6";"";"2.3";"";"3.0";"";"3.0";""
"UNITED STATES OF AMERICA";"SANTA MARIA/PUBLIC, CA";"72394";"00047946";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.6";"";"3.0";"";"3.8";"";"3.9";"";"4.2";"";"3.6";"";"3.1";"";"2.8";"";"2.6";"";"2.7";"";"3.0";"";"2.5";"";"3.2";"";"3.1";""
"UNITED STATES OF AMERICA";"RICHMOND/BYRD, VA";"72401";"00447201";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.9";"";"4.1";"";"4.3";"";"4.2";"";"3.8";"";"3.5";"";"3.2";"";"3.0";"";"3.1";"";"3.3";"";"3.6";"";"3.7";"";"3.6";"";"3.6";""
"UNITED STATES OF AMERICA";"WASHINGTON DC/DULLES INT'L AR,VA";"72403";"00448903";"1962-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.0";"";"4.2";"";"4.4";"";"4.2";"";"3.6";"";"3.3";"";"2.9";"";"2.8";"";"2.9";"";"3.2";"";"3.7";"";"3.8";"";"3.6";"";"3.6";""
"UNITED STATES OF AMERICA";"WASHINGTON DC/NATIONAL ARPT VA";"72405";"00448906";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.8";"";"5.0";"";"4.9";"";"4.4";"";"4.2";"";"3.9";"";"3.9";"";"3.9";"";"4.1";"";"4.4";"";"4.5";"";"4.4";"";"4.4";""
"UNITED STATES OF AMERICA";"BALTIMORE/BALTO-WASH, MD";"72406";"00180465";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.5";"";"4.7";"";"5.0";"";"4.9";"";"4.2";"";"3.9";"";"3.7";"";"3.6";"";"3.7";"";"4.0";"";"4.4";"";"4.4";"";"4.2";"";"4.3";""
"UNITED STATES OF AMERICA";"ATLANTIC CITY, NJ";"72407";"00280311";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.1";"";"5.4";"";"5.6";"";"5.6";"";"4.9";"";"4.4";"";"4.0";"";"3.9";"";"4.0";"";"4.2";"";"4.9";"";"5.0";"";"4.7";"";"4.8";""
"UNITED STATES OF AMERICA";"PHILADELPHIA/INT'L ARPT PA";"72408";"00366889";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.9";"";"5.1";"";"5.4";"";"5.2";"";"4.6";"";"4.2";"";"3.9";"";"3.9";"";"4.0";"";"4.2";"";"4.7";"";"4.8";"";"4.6";"";"4.6";""
"UNITED STATES OF AMERICA";"LYNCHBURG WSO AP, VA";"72410";"00445120";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.6";"";"3.6";"";"3.9";"";"3.8";"";"3.1";"";"2.9";"";"2.7";"";"2.7";"";"2.7";"";"2.9";"";"3.3";"";"3.4";"";"3.2";"";"3.2";""
"UNITED STATES OF AMERICA";"ROANOKE/MUNICIPAL, VA";"72411";"00447285";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.2";"";"4.2";"";"4.4";"";"4.3";"";"3.6";"";"3.1";"";"3.0";"";"2.8";"";"2.8";"";"3.1";"";"3.7";"";"3.9";"";"3.6";"";"3.6";""
"UNITED STATES OF AMERICA";"BECKLEY/RALEIGH CO MEM AP WV";"72412";"00460582";"1963-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.5";"";"4.8";"";"4.6";"";"3.9";"";"3.3";"";"3.0";"";"2.9";"";"3.1";"";"3.7";"";"4.2";"";"4.5";"";"3.9";"";"3.9";""
"UNITED STATES OF AMERICA";"CHARLESTON/KANAWHA ARPT WV";"72414";"00461570";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.3";"";"3.3";"";"3.5";"";"3.3";"";"2.7";"";"2.4";"";"2.2";"";"2.0";"";"2.1";"";"2.3";"";"2.9";"";"3.1";"";"2.8";"";"2.8";""
"UNITED STATES OF AMERICA";"ELKINS/RANDOLPH CO ARPT WV";"72417";"00462718";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.3";"";"3.6";"";"3.8";"";"3.7";"";"3.1";"";"2.3";"";"2.1";"";"2.1";"";"2.2";"";"2.6";"";"3.3";"";"3.2";"";"2.9";"";"2.9";""
"UNITED STATES OF AMERICA";"CINCINNATI/GREATER CINCINNATI,KY";"72421";"00151855";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.0";"";"4.9";"";"5.2";"";"5.0";"";"4.1";"";"3.8";"";"3.3";"";"3.2";"";"3.4";"";"3.9";"";"4.6";"";"4.9";"";"4.3";"";"4.3";""
"UNITED STATES OF AMERICA";"LEXINGTON/BLUEGRASS FIELD KY";"72422";"00154746";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.7";"";"4.7";"";"4.9";"";"4.6";"";"3.9";"";"3.6";"";"3.2";"";"3.1";"";"3.3";"";"3.7";"";"4.4";"";"4.7";"";"4.1";"";"4.1";""
"UNITED STATES OF AMERICA";"LOUISVILLE/STANDIFORD FIELD KY";"72423";"00154954";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.6";"";"4.8";"";"4.6";"";"3.9";"";"3.6";"";"3.2";"";"3.2";"";"3.2";"";"3.5";"";"4.2";"";"4.5";"";"4.0";"";"4.0";""
"UNITED STATES OF AMERICA";"HUNTINGTON/TRI-STATE, WV";"72425";"00464393";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.7";"";"3.7";"";"3.9";"";"3.8";"";"3.0";"";"2.7";"";"2.5";"";"2.4";"";"2.5";"";"2.8";"";"3.4";"";"3.6";"";"3.2";"";"3.2";""
"UNITED STATES OF AMERICA";"COLUMBUS WSO AP, OH";"72428";"00331786";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.9";"";"4.7";"";"5.0";"";"4.7";"";"4.1";"";"3.7";"";"3.3";"";"3.1";"";"3.2";"";"3.7";"";"4.4";"";"4.7";"";"4.1";"";"4.1";""
"UNITED STATES OF AMERICA";"DAYTON/INT'L AP, OH";"72429";"00332075";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.1";"";"5.4";"";"5.2";"";"4.4";"";"4.1";"";"3.7";"";"3.5";"";"3.7";"";"4.2";"";"4.9";"";"5.2";"";"4.6";"";"4.6";""
"UNITED STATES OF AMERICA";"EVANSVILLE/REGIONAL, IN";"72432";"00122738";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.3";"";"4.3";"";"4.6";"";"4.4";"";"3.7";"";"3.3";"";"2.8";"";"2.7";"";"2.9";"";"3.2";"";"4.0";"";"4.2";"";"3.7";"";"3.7";""
"UNITED STATES OF AMERICA";"ST. LOUIS/LAMBERT, MO";"72434";"00237455";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.2";"";"5.2";"";"5.7";"";"5.5";"";"4.6";"";"4.4";"";"4.0";"";"3.9";"";"4.0";"";"4.4";"";"4.9";"";"5.1";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"INDIANAPOLIS/INT'L ARPT IN";"72438";"00124259";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.0";"";"4.9";"";"5.4";"";"5.0";"";"4.3";"";"4.0";"";"3.4";"";"3.3";"";"3.7";"";"4.1";"";"4.6";"";"4.8";"";"4.4";"";"4.4";""
"UNITED STATES OF AMERICA";"SPRINGFIELD/CAPITAL ARPT IL";"72439";"00118179";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.8";"";"5.7";"";"6.2";"";"6.0";"";"5.1";"";"4.5";"";"3.9";"";"3.8";"";"4.1";"";"4.8";"";"5.5";"";"5.7";"";"5.1";"";"5.1";""
"UNITED STATES OF AMERICA";"SPRINGFIELD/REGIONAL AP MO";"72440";"00237976";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.1";"";"5.3";"";"5.8";"";"5.4";"";"4.5";"";"4.1";"";"3.7";"";"3.8";"";"4.1";"";"4.5";"";"4.9";"";"5.1";"";"4.7";"";"4.7";""
"UNITED STATES OF AMERICA";"COLUMBIA/REGIONAL ARPT MO";"72445";"00231791";"1969-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.3";"";"5.8";"";"5.6";"";"4.4";"";"4.2";"";"4.0";"";"3.8";"";"4.2";"";"4.6";"";"5.1";"";"5.3";"";"4.8";"";"4.8";""
"UNITED STATES OF AMERICA";"KANSAS CITY/INTL ARPT MO";"72446";"00234358";"1972-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.4";"";"5.3";"";"5.9";"";"5.8";"";"4.8";"";"4.6";"";"4.3";"";"4.2";"";"4.4";"";"4.8";"";"5.3";"";"5.3";"";"5.0";"";"5.0";""
"UNITED STATES OF AMERICA";"WICHITA/MID-CONTINENT ARPT KS";"72450";"00148830";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.5";"";"5.7";"";"6.4";"";"6.3";"";"5.6";"";"5.4";"";"5.1";"";"4.9";"";"5.2";"";"5.4";"";"5.5";"";"5.5";"";"5.5";"";"5.5";""
"UNITED STATES OF AMERICA";"DODGE CITY/MUNICIPAL, KS";"72451";"00142164";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.2";"";"6.3";"";"7.2";"";"7.2";"";"6.7";"";"6.4";"";"6.1";"";"5.9";"";"6.2";"";"6.2";"";"6.3";"";"6.2";"";"6.4";"";"6.4";""
"UNITED STATES OF AMERICA";"TOPEKA/MUNICIPAL ARPT KS";"72456";"00148167";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.6";"";"4.7";"";"5.6";"";"5.5";"";"4.8";"";"4.3";"";"3.9";"";"3.8";"";"3.9";"";"4.2";"";"4.5";"";"4.5";"";"4.5";"";"4.5";""
"UNITED STATES OF AMERICA";"CONCORDIA/BLOSSER MUNI AP KS";"72458";"00141767";"1962-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.8";"";"5.8";"";"6.5";"";"6.6";"";"5.8";"";"5.6";"";"5.4";"";"5.3";"";"5.4";"";"5.6";"";"5.6";"";"5.6";"";"5.7";"";"5.8";""
"UNITED STATES OF AMERICA";"ALAMOSA/BERGMAN FIELD CO";"72462";"00050130";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.2";"";"-51.4";"";"-51.4";"";"-51.4";"";"-51.4";"";"-51.4";"";"-51.4";"";"-51.4";"";"-51.4";"";"3.3";"";"2.9";"";"2.4";"";"-33.4";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PUEBLO/MEMORIAL AP, CO";"72464";"00056740";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.9";"";"4.3";"";"4.8";"";"5.5";"";"5.1";"";"4.9";"";"4.5";"";"4.2";"";"4.2";"";"4.0";"";"3.8";"";"3.9";"";"4.4";"";"4.4";""
"UNITED STATES OF AMERICA";"GOODLAND/RENNER FIELD KS";"72465";"00143153";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.9";"";"5.9";"";"6.6";"";"6.9";"";"6.4";"";"6.0";"";"5.7";"";"5.5";"";"5.7";"";"5.6";"";"5.6";"";"5.7";"";"5.9";"";"6.0";""
"UNITED STATES OF AMERICA";"COLORADO SPRINGS/MUNICIPAL AP,CO";"72466";"00051778";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.3";"";"4.6";"";"5.2";"";"5.4";"";"5.2";"";"4.7";"";"4.3";"";"4.2";"";"4.4";"";"4.5";"";"4.4";"";"4.3";"";"4.6";"";"4.6";""
"UNITED STATES OF AMERICA";"DENVER/STAPLETON INT'L AP CO";"72469";"00052220";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.9";"";"4.0";"";"4.4";"";"4.6";"";"4.3";"";"4.0";"";"3.8";"";"3.7";"";"3.7";"";"3.6";"";"3.7";"";"3.8";"";"3.9";"";"4.0";""
"UNITED STATES OF AMERICA";"GRAND JUNCTION/WALKER FIELD CO";"72476";"00053488";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.6";"";"3.1";"";"3.9";"";"4.4";"";"4.4";"";"4.4";"";"4.3";"";"4.2";"";"4.1";"";"3.6";"";"3.1";"";"2.7";"";"3.7";"";"3.7";""
"UNITED STATES OF AMERICA";"BISHOP/ARPT CA";"72480";"00040822";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"-51.4";"";"3.6";"";"4.3";"";"3.6";"";"4.1";"";"3.7";"";"3.7";"";"3.6";"";"3.8";"";"3.7";"";"3.8";"";"3.2";"";"-.9";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SACRAMENTO/EXECUTIVE ARPT CA";"72483";"00047630";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.9";"";"3.3";"";"3.8";"";"4.0";"";"4.2";"";"4.4";"";"4.0";"";"3.9";"";"3.4";"";"2.8";"";"2.7";"";"2.9";"";"3.5";"";"3.5";""
"UNITED STATES OF AMERICA";"ELY/YELLAND, NV";"72486";"00262631";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.4";"";"4.5";"";"4.8";"";"4.9";"";"4.8";"";"4.7";"";"4.7";"";"4.7";"";"4.6";"";"4.5";"";"4.5";"";"4.5";"";"4.6";"";"4.6";""
"UNITED STATES OF AMERICA";"RENO/INTL, NV";"72488";"00266779";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"2.5";"";"2.9";"";"3.7";"";"4.0";"";"3.9";"";"3.7";"";"3.4";"";"3.1";"";"2.8";"";"2.5";"";"2.7";"";"2.5";"";"3.1";"";"3.1";""
"UNITED STATES OF AMERICA";"STOCKTON, CA";"72492";"00048558";"1963-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.6";"";"3.7";"";"4.1";"";"4.3";"";"4.7";"";"4.9";"";"4.4";"";"4.1";"";"3.8";"";"3.3";"";"3.3";"";"3.7";"";"4.0";"";"4.0";""
"UNITED STATES OF AMERICA";"SAN FRANCISCO/INTERNATIONAL A,CA";"72494";"00047769";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"3.5";"";"4.2";"";"5.0";"";"5.7";"";"6.4";"";"6.3";"";"6.3";"";"5.9";"";"5.2";"";"4.5";"";"3.8";"";"3.6";"";"5.0";"";"5.0";""
"UNITED STATES OF AMERICA";"NEWARK/INT'L ARPT NJ";"72502";"00286026";"1961-1989";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.5";"";"5.7";"";"5.5";"";"4.8";"";"4.6";"";"4.3";"";"4.2";"";"4.4";"";"4.5";"";"4.9";"";"5.1";"";"4.9";"";"4.9";""
"UNITED STATES OF AMERICA";"NEW YORK/LAGUARDIA ARPT NY";"72503";"00305811";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.3";"";"6.4";"";"6.3";"";"6.1";"";"5.5";"";"5.2";"";"4.9";"";"4.9";"";"5.2";"";"5.4";"";"6.0";"";"6.3";"";"5.7";"";"5.7";""
"UNITED STATES OF AMERICA";"BRIDGEPORT/SIKORSKY MEMORIAL CT";"72504";"00060806";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.6";"";"5.6";"";"5.6";"";"5.4";"";"4.8";"";"4.4";"";"4.2";"";"4.2";"";"4.7";"";"4.9";"";"5.3";"";"5.4";"";"5.0";"";"5.0";""
"UNITED STATES OF AMERICA";"PROVIDENCE/GREEN STATE, RI";"72507";"00376698";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"5.3";"";"5.5";"";"5.7";"";"5.7";"";"5.1";"";"4.7";"";"4.5";"";"4.4";"";"4.4";"";"4.6";"";"5.0";"";"5.2";"";"5.0";"";"5.0";""
"UNITED STATES OF AMERICA";"HARTFORD/BRADLEY INT'L ARPT CT";"72508";"00063456";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.0";"";"4.2";"";"4.5";"";"4.5";"";"4.0";"";"3.7";"";"3.4";"";"3.2";"";"3.3";"";"3.5";"";"3.9";"";"3.9";"";"3.8";"";"3.8";""
"UNITED STATES OF AMERICA";"BOSTON/LOGAN INT'L AIRPORT, MA";"72509";"00190770";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"6.5";"";"6.5";"";"6.4";"";"6.3";"";"5.8";"";"5.4";"";"5.2";"";"5.1";"";"5.3";"";"5.7";"";"6.1";"";"6.4";"";"5.9";"";"5.9";""
"UNITED STATES OF AMERICA";"WILKES-BARRE-SCRANTON, PA";"72513";"00369705";"1964-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.1";"";"4.1";"";"4.4";"";"4.3";"";"3.9";"";"3.6";"";"3.3";"";"3.2";"";"3.4";"";"3.7";"";"4.0";"";"4.1";"";"3.8";"";"3.8";""
"UNITED STATES OF AMERICA";"WILLIAMSPORT, PA";"72514";"00369728";"1961-1990";"";"Mean of 3-Hourly Observations";"m/sec";"4.2";"";"4.2";"";"4.4";"";"4.4";"";"3.8";"";"3.3";"";"3.0";"";"2.9";"";"3.0";"";"3.2";"";"4.0";"";"4.2";"";"3.7";"";"3.7";""
